# ref_id x y z occupancy n_extra
382915 -5.46066234 7.29578084 -12.60594482 2 1
382919 -1.72942550 7.18591499 -12.46178628 2 1
382995 -5.31602901 10.70892129 -12.54212046 2 1
383058 -55.35571026 -8.89136626 -10.63708676 2 1
383062 -51.74276139 -8.86055077 -10.77495194 2 1
383068 -49.96417919 -8.84481499 -8.85710813 2 1
383116 -7.19368395 -8.83108300 -9.05368419 2 1
383191 -9.05276078 -7.03379099 -8.93563100 2 1
383210 -62.39829127 -1.82461342 -10.74569670 2 1
383215 -58.98940961 -3.67565564 -8.99680652 2 1
383216 -60.70063529 -1.88683096 -8.92184843 2 1
383218 -55.39153158 -1.84232000 -10.72906343 2 1
383221 -53.58186724 -3.62154000 -10.73169244 2 1
383268 -14.33661540 -1.68728545 -8.91968464 2 1
383286 -66.06541366 1.71951657 -10.72217995 2 1
383293 -60.71156734 0.09871729 -10.67789966 2 1
383357 -3.65264793 0.15054309 -10.58961218 2 1
383362 -69.62473614 5.19710534 -10.65119270 2 1
383363 -69.53726862 3.49976811 -8.86308447 2 1
383368 -67.87174881 5.26791328 -8.82181676 2 1
383369 -64.46058068 3.49667445 -10.58274377 2 1
383429 -10.66476538 3.69432934 -10.80777346 2 1
383510 -8.87693320 8.95756114 -10.83550976 2 1
383517 -3.67911380 7.15769702 -10.71905474 2 1
383520 -3.59790511 9.04400628 -8.95492259 2 1
383590 -8.89293719 12.47637249 -10.77588691 2 1
383593 -7.08672527 10.68409367 -10.80142055 2 1
383597 -3.44811823 10.81300798 -10.79957137 2 1
383662 -51.98439913 -8.97323493 -7.07507388 2 1
383664 -53.60914719 -8.78996205 -5.34002770 2 1
383734 -58.91765379 -5.42978573 -7.14313312 2 1
383736 -60.71752316 -5.32378474 -5.41253711 2 1
383741 -53.52049008 -7.11459723 -7.11272497 2 1
383793 -7.21608755 -7.05159030 -7.37458280 2 1
383811 -62.62120164 -3.64357873 -5.39024215 2 1
383816 -60.73656306 -1.77095373 -5.33135046 2 1
383820 -57.12720946 -1.76229668 -5.36888879 2 1
383882 -69.57786106 1.75797845 -7.04008193 2 1
383886 -66.18155151 1.60554605 -7.06854207 2 1
383888 -67.93799497 1.76781039 -5.11683222 2 1
383889 -64.27571849 -0.09920968 -7.15443618 2 1
383952 -10.65596994 1.76316996 -5.27619790 2 1
383956 -7.18011807 1.88616155 -5.35822812 2 1
383961 -71.28388833 3.55957103 -7.16404827 2 1
383965 -67.87421767 3.54501623 -7.02539527 2 1
384033 -7.11035911 3.52990750 -7.19137068 2 1
384034 -5.41488338 5.37328046 -7.05360387 3 2
384035 -5.27018469 3.66027629 -5.37750542 2 1
384049 -64.35101087 7.03827752 -7.08039027 2 1
384115 -5.36225483 7.22733008 -5.26664268 2 1
384192 -10.82221170 12.56017246 -5.32161835 2 1
384238 -7.27903265 -12.25885509 -1.79158850 2 1
384239 -1.93534444 -12.38157205 -3.66832466 2 1
384258 -55.49369420 -8.85399628 -3.45400018 2 1
384330 -62.48733179 -5.33376361 -3.61802431 2 1
384333 -60.66847763 -7.14444275 -3.43800404 2 1
384334 -58.97552400 -5.34566093 -3.49806871 2 1
384337 -57.26826722 -7.09358188 -3.53995823 2 1
384338 -55.29251447 -5.26267928 -3.58423107 2 1
384400 -3.67547629 -5.29760846 -1.79816261 2 1
384404 -71.49317126 -1.83484036 -1.61399052 2 1
384408 -67.71368926 -1.73504681 -1.80556427 2 1
384409 -64.27790508 -3.60921822 -3.62273533 2 1
384478 -1.85039496 -1.61642281 -3.58373626 2 1
384481 -71.58560878 0.00248569 -3.47611072 3 2
384482 -69.71747627 1.76441944 -3.51527731 4 3
384483 -69.71396546 -0.08498222 -1.72216244 2 1
384484 -71.45022977 1.81949979 -1.68609989 2 1
384486 -66.06278660 1.72361387 -3.55944347 2 1
384488 -67.87216945 1.75967563 -1.71638472 2 1
384489 -64.22058918 0.00487578 -3.53678709 2 1
384495 -58.98079215 -0.04276828 -1.74043955 2 1
384515 -41.10907005 0.03775472 -1.65784882 2 1
384555 -5.33954896 -0.01773179 -1.64718177 2 1
384557 -3.73334577 0.06900654 -3.52055804 2 1
384558 -1.84350192 1.87248272 -3.65142988 3 2
384561 -71.45531141 3.58700742 -3.49530323 2 1
384562 -69.71785071 5.29044874 -3.45110768 2 1
384564 -71.38674304 5.32999775 -1.67941968 2 1
384565 -67.90136677 3.50806326 -3.46065844 2 1
384573 -60.85911759 3.52107553 -3.60797097 2 1
384576 -60.75695120 5.43979966 -1.79108623 2 1
384631 -8.89521955 3.38788254 -1.75513465 2 1
384643 -69.58728786 7.05101142 -1.66618190 2 1
384645 -67.73080593 7.23642695 -3.42946572 2 1
384648 -67.70562373 8.94899677 -1.71960374 2 1
384652 -64.23893105 8.92864982 -1.68285315 2 1
384713 -7.06085681 7.31636247 -3.52546003 2 1
384714 -5.26654182 8.99355221 -3.54873310 2 1
384717 -3.65804210 7.18283832 -3.50725004 2 1
384776 -25.10382663 12.46295633 -1.68008089 2 1
384796 -7.25738553 12.51979069 -1.83511155 2 1
384799 -1.76844662 10.68302285 -1.80998445 2 1
384924 -71.42857623 -5.41317278 1.91212535 3 2
384993 -7.07950413 -7.09933356 0.11448272 2 1
384996 -7.18157412 -5.24802278 1.89549303 2 1
384997 -3.58413669 -6.96201924 0.06349959 2 1
384999 -1.82174110 -6.98127870 1.68443165 2 1
385002 -69.55861255 -1.83444058 0.07322239 2 1
385003 -69.64513109 -3.57595585 1.85867623 2 1
385008 -67.79598482 -1.85814284 1.82165193 2 1
385012 -64.24578931 -1.76350277 1.86398763 2 1
385014 -58.91624420 -1.77067656 0.00459260 2 1
385019 -55.34688961 -3.58857859 1.76189632 2 1
385071 -8.98224240 -3.47602533 1.82946184 2 1
385086 -66.11963630 1.80809434 0.07096588 3 2
385087 -66.04839248 -0.14489343 1.77608516 2 1
385088 -67.78971404 1.77601176 1.82844192 2 1
385092 -64.33368097 1.75589384 1.87701993 2 1
385097 -57.25307819 -0.03465325 0.01633907 2 1
385164 -71.45929595 5.29849539 1.87641685 2 1
385167 -66.04043977 3.61921252 1.78108576 2 1
385168 -67.89469707 5.33175272 1.89075872 2 1
385169 -64.39078181 3.51792446 0.03693133 2 1
385170 -62.47700371 5.29477590 0.01173592 2 1
385172 -64.33777276 5.31482863 1.91772016 2 1
385195 -41.17711755 3.60969790 1.81896425 2 1
385246 -65.99700410 8.93159641 0.03834029 2 1
385250 -62.44553988 8.91708268 0.03640312 2 1
385253 -60.64278350 7.16538097 0.05324019 2 1
385254 -58.86581524 8.98525674 0.02487524 2 1
385257 -57.04938916 7.10471017 0.02995900 2 1
385259 -55.27882506 7.15073070 1.84259887 2 1
385314 -5.44366107 8.87210368 0.12601026 2 1
385317 -3.53550107 7.03540509 -0.08756121 2 1
385325 -67.83216156 10.75403845 0.03265634 2 1
385327 -66.06587930 10.73265381 1.90546485 2 1
385329 -64.21392132 10.68097761 0.04951174 2 1
385331 -62.39793275 10.63729916 1.87522265 2 1
385333 -60.73354150 10.77629296 0.09622055 2 1
385337 -57.13743509 10.69808232 0.12241841 2 1
385369 -28.61406124 10.68712097 0.12473845 2 1
385398 -1.81068992 12.46735933 0.05899632 2 1
385400 -3.57320051 12.41123970 1.83719127 2 1
385516 -7.28197519 -8.79674218 5.34235086 2 1
385522 -69.58429881 -5.45578183 3.53475093 2 1
385528 -67.86360357 -5.48780494 5.30440595 2 1
385590 -8.98941026 -5.23814435 3.68666230 2 1
385601 -71.41778690 -3.61171685 3.65683766 2 1
385602 -69.65106865 -1.83779535 3.61254736 2 1
385605 -67.81431667 -3.56706556 3.63833319 2 1
385606 -66.12961716 -1.82517944 3.58480209 2 1
385607 -66.16430958 -3.59140342 5.44071658 2 1
385612 -64.30475578 -1.71351978 5.45291558 2 1
385614 -58.98352200 -1.78232945 3.59317798 2 1
385615 -58.96715976 -3.53533690 5.30650126 2 1
385616 -60.65930098 -1.73392402 5.42984351 2 1
385626 -48.22518757 -1.82334267 3.55527669 2 1
385688 -67.86112613 1.89675496 5.37715896 2 1
385691 -62.52658455 0.07950374 5.34448861 2 1
385693 -60.67213449 0.01100934 3.59181407 2 1
385763 -69.59771577 3.57336781 5.37541837 2 1
385766 -66.16864951 5.34740131 3.59468264 2 1
385770 -62.40546727 5.37026988 3.59473378 2 1
385793 -42.94670066 3.56855468 3.56596901 2 1
385795 -41.18772750 3.79903424 5.38886517 2 1
385796 -42.98758520 5.40701339 5.31188044 2 1
385833 -7.28114569 3.55908081 3.54397827 2 1
385838 -1.84263424 5.15891259 3.49950472 2 1
385841 -71.43605654 7.10591441 3.66536074 2 1
385844 -71.44877149 9.07793360 5.40950206 2 1
385845 -67.77536465 7.10797877 3.63937315 2 1
385847 -66.19184262 7.26675105 5.43592635 2 1
385851 -62.44043336 7.23218279 5.50620012 2 1
385856 -60.80540780 9.03803349 5.43385814 2 1
385858 -55.29969489 9.07659615 3.64290517 2 1
385861 -53.48175346 7.25513781 3.69102282 2 1
385862 -51.72181817 8.96756408 3.68973491 2 1
385864 -53.50701056 8.90135120 5.52457826 2 1
385894 -23.17627731 8.78544536 3.71162186 2 1
385920 -3.76307107 8.95104050 5.33322545 2 1
385923 -69.59019262 10.72739718 5.50027099 2 1
385929 -64.25541683 10.66809721 3.61905081 2 1
385930 -62.52347749 12.43530519 3.66252070 2 1
385932 -64.17404455 12.47724489 5.52109408 2 1
385934 -58.95369744 12.49651680 3.71291668 2 1
385937 -57.13865663 10.68573759 3.66180748 2 1
385999 -1.92469771 10.73342435 5.34554101 2 1
386038 -7.24447548 -12.56303395 8.98426379 2 1
386042 -69.55467970 -8.94708288 7.13734260 2 1
386044 -71.42454598 -8.74411510 9.03068831 2 1
386121 -71.38569059 -7.25274992 7.20732268 2 1
386122 -69.58652834 -5.44486125 7.01729668 2 1
386123 -69.51196929 -7.13340296 8.96103537 3 2
386127 -66.14518788 -7.15063061 8.91937383 3 2
386130 -62.48554534 -5.29825891 7.13295077 2 1
386132 -64.40358472 -5.38458037 8.85590398 2 1
386134 -58.94814157 -5.38007166 7.15765237 2 1
386193 -7.19975038 -7.13544085 7.24866340 2 1
386202 -69.63782265 -1.76318472 7.03160412 3 2
386203 -69.58791422 -3.61642772 8.92455430 2 1
386209 -64.21229280 -3.47203989 7.08883627 2 1
386210 -62.42297476 -1.76273701 7.16573196 2 1
386213 -60.74852248 -3.57645524 7.15731167 2 1
386293 -60.68406967 0.08241205 7.14951110 2 1
386294 -58.91135608 1.80608675 7.18404530 2 1
386297 -57.13508647 0.02202422 7.12093369 2 1
386361 -71.36992669 3.64845542 7.18861824 2 1
386363 -69.65812000 3.69695526 8.95326163 2 1
386369 -64.19950704 3.57793528 7.19796842 2 1
386373 -60.75056319 3.63321251 7.10525704 2 1
386374 -58.87123668 5.43143471 7.16655389 2 1
386383 -51.72695768 3.61331326 9.04343532 2 1
386387 -48.27909531 3.51896575 8.88876543 2 1
386394 -41.19071781 5.37701527 7.19376768 2 1
386396 -42.93392570 5.33620783 9.05284609 2 1
386439 -1.91336282 3.56724201 9.01771247 2 1
386445 -67.87245753 7.23747796 7.17882207 2 1
386446 -66.16475959 9.10292391 7.15390118 2 1
386448 -67.84444027 9.07338266 8.86635720 2 1
386457 -57.08967431 7.25678225 7.15628474 2 1
386459 -55.22534715 7.14867860 8.94597985 2 1
386462 -51.81688426 9.00753208 7.26748902 2 1
386464 -53.54617282 8.92336941 9.09399284 2 1
386465 -49.84957574 7.14668340 7.07948023 2 1
386467 -48.14888353 7.16033732 8.87488725 2 1
386520 -3.71090164 9.01581497 8.89396290 2 1
386527 -66.00391062 10.75617775 8.83075057 2 1
386537 -57.17026015 10.73364205 7.24283618 2 1
386539 -55.35552007 10.65780167 8.97676881 2 1
386540 -57.10181631 12.59998687 9.09537598 2 1
386543 -51.84880323 10.81208697 9.00624114 2 1
386548 -50.02504619 12.59054806 8.96508026 2 1
386587 -12.56228554 10.68894236 8.95037624 2 1
386590 -8.91683137 12.58379970 7.09850738 2 1
386602 -71.50272549 -12.38609901 12.46653433 4 3
386642 -69.60342353 -8.85155365 10.71822530 2 1
386648 -67.75335281 -8.90263719 12.55734468 2 1
386725 -67.75908131 -7.07923426 10.70425981 2 1
386729 -64.36424272 -7.11116301 10.73974901 2 1
386730 -62.49376475 -5.43143497 10.69087882 2 1
386731 -62.53703435 -7.26444997 12.53726846 2 1
386736 -60.71513753 -5.37403485 12.52430148 2 1
386801 -71.46509639 -3.71973902 10.78857302 2 1
386802 -69.64409682 -1.71886875 10.60088393 2 1
386805 -67.78206820 -3.42775041 10.68525492 2 1
386813 -60.74869074 -3.65877022 10.74003760 2 1
386815 -58.87219999 -3.62329530 12.47210711 2 1
386820 -57.15754082 -1.74244780 12.35570135 2 1
386885 -67.77899986 -0.10619473 10.74937439 2 1
386887 -66.06773487 0.05277056 12.46238085 2 1
386897 -57.15004100 -0.01719725 10.65019802 2 1
386898 -55.34793814 1.78892564 10.69223338 2 1
386899 -55.43073751 -0.01862508 12.54253384 2 1
386904 -53.54850981 1.73921183 12.48691951 2 1
386962 -69.74470535 5.41967124 10.74391182 2 1
386963 -69.68633789 3.53356514 12.49303023 2 1
386968 -67.99449220 5.25370119 12.46647452 2 1
386981 -53.66082508 3.55184944 10.68119619 2 1
386987 -48.19545704 3.47353710 12.53276694 2 1
386988 -49.86647978 5.48924729 12.60472627 2 1
386994 -41.15966873 5.39379442 10.81056531 2 1
387055 -58.89380413 7.12175710 12.54420465 2 1
387060 -57.11444270 8.98073362 12.55265668 2 1
387065 -50.05053151 7.12642568 10.66734128 2 1
387067 -48.05913270 7.15806550 12.52446135 2 1
387069 -46.44857436 7.28146578 10.76157375 2 1
387071 -44.63000817 7.15202440 12.57799277 2 1
387073 -42.86832921 7.15430310 10.78224182 2 1
387117 -3.66903140 7.12633698 10.77516509 2 1
387140 -57.15530955 12.55031123 12.45660592 2 1
387141 -53.55791501 10.77865634 10.74828541 2 1
387142 -51.65853411 12.51983062 10.69898867 2 1
387147 -48.09165218 10.71302189 12.44403649 2 1
387149 -46.36348866 10.69828246 10.72539034 2 1
387183 -16.09336710 10.62097955 12.55695522 2 1
387189 -10.73245778 10.75322043 10.75658016 2 1
387201 -69.61195501 -12.56096383 14.30181189 2 1
387204 -67.78940498 -12.41663657 16.08436609 2 1
387206 -64.36985923 -12.47682651 16.06910740 2 1
387242 -69.62481706 -9.02188384 14.34395551 2 1
387246 -65.98894478 -9.01922296 14.21834093 2 1
387248 -67.91798134 -8.97621099 16.06622172 2 1
387249 -64.25848808 -10.78018110 14.29744998 2 1
387250 -62.50420670 -8.91779377 14.26032646 2 1
387251 -62.51902649 -10.80552970 16.01926356 2 1
387256 -60.76394428 -8.96769142 16.17204832 2 1
387321 -71.44728008 -7.18443122 14.21224487 2 1
387333 -60.71347395 -7.22587028 14.21372783 2 1
387334 -58.89728028 -5.29408546 14.31677852 2 1
387335 -58.99224353 -7.17003683 16.08682155 2 1
387340 -57.13453127 -5.40122135 16.16623809 2 1
387402 -69.68892519 -1.76294267 14.25186214 2 1
387405 -67.93357325 -3.58021846 14.27200482 2 1
387408 -67.84862615 -1.71207231 16.04941870 2 1
387417 -57.09028094 -3.64788629 14.31545460 2 1
387418 -55.41595456 -1.86499584 14.27906340 2 1
387419 -55.33501157 -3.68337781 15.96626387 2 1
387424 -53.69004608 -1.75163978 16.01405345 2 1
387473 -7.27112370 -3.59819991 14.27209503 2 1
387501 -53.47347837 0.01903624 14.34450204 2 1
387502 -51.65946420 1.80334959 14.27468567 2 1
387503 -51.71981214 0.00417229 16.08729158 2 1
387508 -50.03122670 1.81100567 16.08459200 2 1
387581 -53.52062998 3.59588464 14.32492117 2 1
387586 -48.24324355 5.43070721 14.39130574 2 1
387587 -48.21958458 3.51915599 16.05010180 2 1
387592 -46.35631971 5.28571881 16.17200039 2 1
387669 -46.42382937 7.14544508 14.43740757 2 1
387708 -14.18739711 8.87866044 15.97744871 2 1
387717 -3.55818076 7.26444848 14.29227551 2 1
387719 -1.90023070 7.22835404 16.14788749 2 1
387802 -71.32793505 -12.51909117 19.52623467 2 1
387805 -62.47303959 -12.51245031 17.72782274 2 1
387853 -60.73500667 -10.75964485 17.88318910 2 1
387854 -59.01548167 -9.01734566 17.83149327 2 1
387855 -58.87455527 -10.72762135 19.64441521 2 1
387860 -57.17591561 -8.86821746 19.74157514 2 1
387925 -67.90280303 -7.14358689 17.87608041 2 1
387937 -57.16148986 -7.20799958 17.88913909 2 1
387938 -55.37190953 -5.39370933 18.01490460 2 1
387939 -55.35770967 -7.13965840 19.64937758 2 1
387944 -53.63702210 -5.34246917 19.86876310 2 1
388021 -53.63039472 -3.55233445 17.87676720 2 1
388022 -51.84094140 -1.82612069 17.86183380 2 1
388023 -51.85923198 -3.57765733 19.68605396 2 1
388028 -49.95523485 -1.65084285 19.63031216 2 1
388105 -50.08875526 -0.01138166 17.87810821 2 1
388107 -48.23175677 -0.02572149 19.54932589 2 1
388108 -50.06532046 1.89576142 19.60329902 2 1
388112 -46.30893642 1.91885282 19.72510521 2 1
388158 -2.01306981 1.76300650 17.91215099 2 1
388189 -46.26330194 3.61041775 18.00753042 2 1
388235 -5.36381017 3.62249193 19.71162920 2 1
388239 -1.92178934 3.48691165 19.66901365 2 1
388310 -8.95672900 9.02500599 17.75776157 2 1
388311 -9.03286203 7.28643523 19.60580427 2 1
388317 -3.51898754 7.23204306 17.86643361 2 1
388456 -60.73143134 -9.04019358 23.20147136 2 1
388514 -5.35281180 -8.94926862 21.44111557 2 1
388595 -5.37005936 -7.19195332 23.21624127 2 1
388757 -3.69591374 -0.02810364 21.43890626 2 1
388833 -7.11605808 3.64364899 21.42734701 2 1
388902 -16.09496760 8.94219610 21.41782924 2 1
388907 -12.51687896 7.10766428 23.19767567 2 1
388913 -7.19699135 7.09821040 21.49925538 2 1
389035 -8.91383368 -12.51886984 25.00600991 2 1
389116 -7.08604782 -8.90070038 26.85994657 2 1
389381 -53.48056715 3.63804137 24.90252131 2 1
389437 -3.69775127 3.57900396 25.10359986 2 1
389519 -1.81775099 7.08720199 26.90444623 2 1
389584 -17.92130224 12.45868966 26.79295725 2 1
389599 -1.76848757 10.63311783 26.84207520 2 1
389712 -10.78717638 -9.01345057 30.39737244 2 1
389713 -7.12005102 -10.69740300 28.43448706 2 1
389958 -1.96729536 1.73912974 28.61294629 2 1
389978 -55.32480992 5.33273254 28.54059376 2 1
390036 -7.21677070 5.33218654 30.36012242 2 1
390178 -19.67921145 12.56792316 28.59207842 2 1
390182 -16.11218922 12.50110215 28.60722460 2 1
390187 -12.58795850 10.79938126 30.44625369 2 1
390400 -3.63215151 -5.38911789 33.79262899 2 1
390412 -64.25036043 -1.74848131 33.87906188 2 1
390413 -60.65334397 -3.56143058 32.16590770 2 1
390415 -58.84241054 -3.55285653 33.91883256 2 1
390420 -57.18134809 -1.81848036 33.84245256 2 1
390473 -7.22009605 -3.63878648 32.09561952 2 1
390476 -7.30147661 -1.72374940 34.06085770 2 1
390493 -60.77945383 -0.01684565 32.08362815 2 1
390497 -57.10740290 0.01934013 32.17093996 2 1
390498 -55.28135464 1.83750409 32.10376444 2 1
390504 -53.56662776 1.74953202 33.91900198 2 1
390575 -58.80027718 3.59099180 33.76429615 2 1
390581 -53.56234407 3.75070943 32.15597512 2 1
390582 -51.87534316 5.39661423 32.27958251 2 1
390583 -51.75729755 3.58073387 33.95733542 2 1
390588 -50.01704466 5.40897210 33.99609607 2 1
390711 -8.94139594 7.10289483 33.88064485 2 1
390781 -17.84841371 10.68504653 32.13502268 2 1
390789 -10.75687736 10.77320959 32.24057087 2 1
390794 -5.38180404 12.40066498 32.27551813 2 1
390795 -5.33403529 10.56801590 33.98882201 2 1
390914 -5.33775644 -8.89758927 35.72870063 2 1
390915 -5.30910540 -10.62862807 37.43692778 2 1
390993 -7.12855318 -7.20450692 35.79588650 2 1
391009 -64.19900693 -3.53508000 35.72697042 2 1
391010 -62.51331848 -1.69861653 35.62515193 2 1
391012 -64.21760487 -1.78221355 37.34004974 2 1
391014 -58.96048333 -1.76234554 35.66057143 2 1
391090 -62.49216324 1.77270095 35.78838257 2 1
391092 -64.25828326 1.75423200 37.59226207 2 1
391094 -58.97309966 1.84837448 35.76095245 2 1
391095 -58.95659476 0.10878167 37.52154768 2 1
391100 -57.18381600 1.76468990 37.56139993 2 1
391154 -5.43662225 1.85224788 35.74257041 2 1
391177 -57.16526249 3.57921935 35.73710475 2 1
391178 -55.35659664 5.40528900 35.73858503 2 1
391180 -57.14810544 5.39591261 37.45627940 2 1
391182 -51.70778395 5.34695530 35.79468721 2 1
391184 -53.52939210 5.30948971 37.53223363 2 1
391309 -10.73786855 7.11554659 35.67541629 2 1
391519 -1.64436874 -10.62052862 41.16394021 2 1
391606 -66.07737464 -1.82428300 39.19940314 2 1
391612 -64.29614178 -1.72210735 41.08888045 2 1
391674 -5.38487305 -1.86709303 39.42043944 2 1
391689 -64.26993214 -0.04002214 39.25030687 2 1
391692 -64.34267899 1.71024350 40.97775938 2 1
391693 -60.68055240 0.02449142 39.30031703 2 1
391694 -58.93907279 1.78272596 39.19292906 2 1
391696 -60.74332062 1.86393883 40.91960114 2 1
391698 -55.37229664 1.79475048 39.17145812 2 1
391704 -53.60701667 1.76365981 41.09189678 2 1
391754 -5.36363049 1.74581039 39.28193711 2 1
391757 -3.59555406 0.01303588 39.35396354 2 1
391775 -58.93993209 3.53566439 40.98775451 2 1
391781 -53.47545468 3.58996904 39.28575197 2 1
391783 -51.69393360 3.59903073 41.12667494 2 1
391785 -49.94481792 3.62315862 39.38080078 2 1
391788 -49.97797980 5.47200967 41.17323835 2 1
391832 -10.79831596 5.44949582 40.87606218 2 1
391907 -12.57350701 7.15546336 41.02875601 2 1
391915 -5.44464865 7.10138601 41.00263379 2 1
391916 -7.19536484 8.92246064 41.05824369 2 1
392035 -9.01806727 -12.45316096 42.95199800 2 1
392037 -5.37403381 -12.48688427 43.01634454 2 1
392206 -65.97170606 -1.70798474 42.82589066 2 1
392280 -3.63118124 -1.80610382 44.63294315 2 1
392288 -67.90449318 1.71829432 44.64283038 2 1
392289 -64.29984596 0.12738147 42.81570248 2 1
392290 -62.45181565 1.90318657 42.79002704 2 1
392291 -62.52707060 0.13453277 44.58935502 2 1
392299 -55.38763283 0.12589874 44.58499365 2 1
392302 -51.79512679 1.83455607 42.76325767 2 1
392304 -53.56259391 1.76828473 44.68415529 2 1
392354 -5.47478679 1.84566684 42.73197624 2 1
392367 -66.00677088 3.53486825 44.67893625 2 1
392372 -64.25684654 5.21058052 44.67238316 2 1
392373 -60.76277118 3.55518784 42.77886324 2 1
392376 -60.71627201 5.33982243 44.52159321 2 1
392377 -57.16953136 3.56906449 42.84590277 2 1
392383 -51.88582072 3.60917516 44.54860315 2 1
392385 -49.97103763 3.53011818 42.83947098 2 1
392431 -8.87180586 3.75560555 44.66316682 2 1
392435 -5.31722005 3.63830295 44.62939728 2 1
