# id type pc1 pc2 pc3 dist_to_ref defect_type
29055 2 0.13148706 -0.08996216 -0.05304505 0.17942371 Unknown
29056 2 0.24721594 -0.03230384 -0.11463929 0.28166436 Unknown
29057 2 0.25227328 -0.04282376 -0.13767297 0.29157847 Unknown
29058 2 0.01469497 0.02687112 -0.04367939 0.06372609 Lattice
29059 2 -0.02026267 0.14952037 -0.01470218 0.15241085 Unknown
29060 2 0.20009590 -0.03131714 -0.09275151 0.23205213 Unknown
29061 2 -0.01940009 0.15099814 -0.02056821 0.15411973 Unknown
29062 2 0.16944825 -0.06533916 -0.08958827 0.20638523 Unknown
29063 2 0.17973902 -0.02883011 -0.08561514 0.21026064 Unknown
29064 2 0.14964974 -0.02342537 -0.08040630 0.17723340 Unknown
29065 2 0.24603964 -0.04708012 -0.13043356 0.28349442 Unknown
29066 2 0.00965387 0.00825473 -0.03257707 0.04823276 Lattice
29067 2 0.21305406 -0.03932850 -0.11408131 0.24672322 Unknown
29068 2 0.01104714 0.12789482 -0.05646429 0.15003911 Unknown
29069 2 0.17125554 -0.03676799 -0.09030404 0.20147758 Unknown
29070 2 0.16819724 -0.01878661 -0.10174462 0.20012996 Unknown
29071 2 -0.02280219 0.14317669 0.00427352 0.15043561 Unknown
29072 2 0.05799881 -0.03270438 -0.03398625 0.08740455 Lattice
29073 2 0.42562964 -0.07377991 -0.05809464 0.44210372 Unknown
29074 2 -0.02015957 0.15382538 -0.00222923 0.15962048 Unknown
29075 2 0.08129291 -0.04312522 -0.05029382 0.11606246 Lattice
29076 2 -0.09646754 -0.03982055 -0.00422528 0.10822083 Lattice
29077 2 0.43133169 -0.07945538 -0.04759829 0.44450290 Unknown
29078 2 0.18694956 -0.10083524 -0.03696284 0.25100056 Unknown
29079 2 0.21949073 0.08131210 0.14085013 0.28466041 Unknown
29080 2 -0.00025196 0.10208739 0.02552041 0.12272804 Lattice
29081 2 0.05471333 0.12289756 0.04322008 0.15272872 Unknown
29082 2 0.57107287 -0.15833612 0.22141735 0.64549526 Unknown
29083 2 0.51071166 -0.06914794 0.19693391 0.56179813 Unknown
29084 2 0.06229699 0.05619774 -0.07040047 0.12086175 Lattice
29085 2 -0.01447158 0.16161959 -0.00375108 0.16741267 Unknown
29086 2 0.03577610 0.00414479 -0.06798693 0.09501106 Lattice
29087 2 0.18584624 0.08843903 0.15767143 0.28882508 Unknown
29088 2 -0.02271692 0.14924494 -0.01022396 0.15265697 Unknown
29089 2 0.19988746 -0.00867757 0.08707630 0.22401821 Unknown
29090 2 0.03026162 0.00157213 -0.06208271 0.07742614 Lattice
29091 2 0.18917443 -0.03346997 -0.09850302 0.21855764 Unknown
29092 2 0.06968694 0.05001342 -0.04461580 0.10591497 Lattice
29093 2 -0.02088551 0.15933426 -0.00878500 0.16293095 Unknown
29094 2 0.21702098 -0.18096931 0.03161342 0.34702165 Unknown
29095 2 -0.01312027 0.13715114 -0.04855894 0.15450828 Unknown
29096 2 -0.02610085 0.13433777 -0.01315603 0.13806743 Lattice
29097 2 0.31598112 -0.05916445 -0.03451587 0.33545317 Unknown
29098 2 -0.02857482 0.13745657 -0.02460882 0.14394420 Lattice
29099 2 0.29023880 -0.05219082 0.10001422 0.32192179 Unknown
29100 2 -0.02006302 0.15721376 -0.00868070 0.16064223 Unknown
29101 2 0.23751715 -0.04281965 -0.12477514 0.27298183 Unknown
29102 2 0.26588618 0.03991482 -0.02826711 0.29954088 Unknown
29103 2 0.14185737 -0.09746208 -0.05415249 0.19234537 Unknown
29104 2 0.20985592 -0.03760580 -0.11233438 0.24191046 Unknown
29105 2 -0.02070850 0.14657697 -0.02102646 0.15003343 Unknown
29106 2 0.23690643 -0.02910833 -0.11378311 0.27128263 Unknown
29107 2 -0.02295697 0.15327282 -0.01006215 0.15665924 Unknown
29108 2 0.21794867 -0.02915477 -0.11497433 0.25055138 Unknown
29109 2 0.22987850 -0.02413166 -0.10955478 0.26197615 Unknown
29110 2 -0.01893745 0.15486764 -0.00724668 0.15883645 Unknown
29111 2 0.23221691 -0.01459753 0.09787041 0.25988417 Unknown
29112 2 0.13317011 0.11370668 0.05894363 0.18923819 Unknown
29113 2 0.22771393 0.10014946 0.12207444 0.28917691 Unknown
29114 2 0.08428376 0.02850261 -0.07802970 0.13155779 Lattice
29115 2 -0.01910790 0.15193424 -0.02513548 0.15663847 Unknown
29116 2 0.23643948 -0.02951826 -0.11055594 0.27050739 Unknown
29117 2 0.17002233 -0.02626948 -0.08907516 0.19831406 Unknown
29118 2 -0.05890011 0.06627774 -0.00206433 0.09424661 Lattice
29119 2 0.22389575 -0.07285557 -0.08013035 0.26190109 Unknown
29120 2 0.35840342 0.00489680 0.16085184 0.39703167 Unknown
29121 2 -0.01461119 0.14977925 -0.03027466 0.15473983 Unknown
29122 2 -0.01952286 0.16299819 -0.01728178 0.16590796 Unknown
29123 2 0.14865140 0.12705426 0.04058758 0.20966430 Unknown
29124 2 0.26318870 -0.03470720 0.09605528 0.29238754 Unknown
29125 2 0.40744136 -0.07212878 -0.03661343 0.42033905 Unknown
29126 2 0.24369446 -0.03399795 -0.12531081 0.27987865 Unknown
29127 2 -0.01727850 0.16309207 -0.00956267 0.16667787 Unknown
29128 2 0.32572918 -0.05612224 0.02416960 0.34014711 Unknown
29129 2 0.22003416 -0.02328225 -0.10544106 0.25280273 Unknown
29130 2 0.16288718 -0.00943128 -0.12911155 0.21771958 Unknown
29131 2 -0.01132883 0.16497312 -0.03199201 0.17000336 Unknown
29132 2 0.13734550 0.12067075 0.05621711 0.19597857 Unknown
29133 2 -0.01618514 0.16671692 -0.02630925 0.17068164 Unknown
29134 2 0.04850673 0.02285800 -0.04752659 0.08646767 Lattice
29135 2 -0.01663655 0.16168200 -0.02045298 0.16459761 Unknown
29136 2 0.06748512 0.08327570 0.04732253 0.13253422 Lattice
29137 2 -0.01992109 0.15263222 0.00118253 0.15944085 Unknown
29138 2 -0.02892884 0.12968508 -0.02206932 0.13588602 Lattice
29139 2 -0.02327416 0.14046611 0.00104598 0.14901738 Lattice
29140 2 -0.01777477 -0.00795813 -0.02749240 0.04535444 Lattice
29141 2 0.25139037 -0.02964429 -0.12650915 0.28738764 Unknown
29142 2 0.38123765 -0.19598041 -0.03082669 0.44596160 Unknown
29143 2 0.11975466 0.10872671 0.07474571 0.18177963 Unknown
29144 2 0.11865727 0.11728215 0.08200250 0.19239273 Unknown
29145 2 0.21978612 -0.02442245 -0.11042513 0.25252822 Unknown
29146 2 -0.01813183 0.15898382 -0.01731770 0.16172430 Unknown
29147 2 0.22318379 0.07566968 0.12429936 0.28325292 Unknown
29148 2 0.12473375 0.07668959 0.07735668 0.16991296 Unknown
29149 2 0.21874461 -0.02708616 -0.08631471 0.25315415 Unknown
29150 2 0.23291261 -0.05081020 -0.14629394 0.28253090 Unknown
29151 2 0.20571291 -0.04237685 -0.15703803 0.28626018 Unknown
29152 2 -0.02649235 0.13980011 -0.01999801 0.14436261 Lattice
29153 2 0.11795600 0.12701565 0.06840323 0.20147764 Unknown
29154 2 -0.02210824 0.14715492 0.01421522 0.16354874 Unknown
29155 2 -0.02540941 0.15297033 -0.03174101 0.16162647 Unknown
29156 2 -0.01285273 0.16053578 -0.02537215 0.16379195 Unknown
29157 2 0.24491540 -0.02364391 -0.13657180 0.28264451 Unknown
29158 2 0.09306185 -0.03403635 -0.04288912 0.12614776 Lattice
29159 2 0.50486038 -0.07905082 0.20449495 0.55850315 Unknown
29160 2 -0.02140535 0.16304202 -0.02816529 0.16887378 Unknown
29161 2 0.34652002 0.02425418 0.16421899 0.38751297 Unknown
29162 2 -0.02084531 0.14752693 -0.02301621 0.15137342 Unknown
29163 2 -0.01996168 0.16412248 -0.02455201 0.16838175 Unknown
29164 2 -0.01464909 0.15373750 0.00012716 0.16071082 Unknown
29165 2 0.28478929 -0.06290751 -0.09345803 0.32478493 Unknown
29166 2 0.31849521 -0.04763219 -0.03416196 0.33675921 Unknown
29167 2 0.48113509 -0.18239518 -0.03855006 0.52943304 Unknown
29168 2 0.24170958 -0.03462071 -0.12075562 0.27566639 Unknown
29169 2 0.37966379 0.01401820 0.14446935 0.41486876 Unknown
29170 2 -0.02076489 0.10598207 0.00610619 0.11556754 Lattice
29171 2 0.13561657 0.11678237 0.05759647 0.19269804 Unknown
29172 2 0.19013971 -0.13170776 -0.02629547 0.26874441 Unknown
29173 2 0.22261755 -0.02692198 -0.08484912 0.25766756 Unknown
29174 2 -0.02037319 0.15503740 -0.01446944 0.15789784 Unknown
29175 2 -0.01653529 0.16232554 -0.00868200 0.16591588 Unknown
29176 2 -0.01903252 0.16457697 -0.01510962 0.16749996 Unknown
29177 2 0.39999891 -0.08167152 0.03035407 0.42309967 Unknown
29178 2 0.14305487 0.11709815 0.04635492 0.19813759 Unknown
29179 2 0.57804453 -0.11964782 0.09653654 0.60432198 Unknown
29180 2 0.22096063 0.07498950 0.03957281 0.27098796 Unknown
29181 2 -0.01874575 0.16028753 -0.01841916 0.16317093 Unknown
29182 2 -0.02830294 0.13667142 -0.02234911 0.14206244 Lattice
29183 2 -0.04327289 0.09502107 -0.00143990 0.10736792 Lattice
29184 2 -0.00997358 0.13978965 -0.00325264 0.14594680 Lattice
29185 2 0.34737322 -0.03874851 0.03620970 0.37157567 Unknown
29186 2 0.13257627 0.11613784 0.05982642 0.19027012 Unknown
29187 2 0.30187114 -0.08230488 -0.06777918 0.33581717 Unknown
29188 2 0.07784041 -0.07525095 -0.03876578 0.12998451 Lattice
29189 2 0.20983219 -0.01836009 -0.08652568 0.24280380 Unknown
29190 2 0.22454115 -0.02157030 -0.11846768 0.25887723 Unknown
29191 2 0.05395191 -0.00549361 -0.02821790 0.08388964 Lattice
29192 2 -0.02307893 0.15089427 -0.00680585 0.15489560 Unknown
29193 2 0.04523824 -0.11175416 0.02996445 0.16172764 Unknown
29194 2 0.22516300 -0.03874576 -0.12263856 0.26055640 Unknown
29195 2 0.18826783 -0.02455414 -0.10629057 0.21961285 Unknown
29196 2 -0.02297247 0.15136211 -0.01428197 0.15447470 Unknown
29197 2 -0.02016280 0.15490798 -0.03508089 0.16441272 Unknown
29198 2 -0.01462807 0.17018777 -0.02581861 0.17397498 Unknown
29199 2 0.13533072 0.12104296 0.04821843 0.19534329 Unknown
29200 2 0.38065238 -0.00714735 0.12732349 0.41279603 Unknown
29201 2 0.36216994 0.00536771 0.15660365 0.39678262 Unknown
29202 2 0.23037953 -0.02272440 -0.12444751 0.26606330 Unknown
29203 2 0.39437108 -0.07158486 -0.01871526 0.40606346 Unknown
29204 2 0.50638601 -0.08772324 0.21624421 0.56593918 Unknown
29205 2 0.21601540 0.08537384 -0.00713206 0.26487230 Unknown
29206 2 0.39681584 -0.14176386 0.05916486 0.50302941 Unknown
29207 2 0.50489463 -0.10336912 0.18656931 0.56134770 Unknown
29208 2 0.17195003 0.09589423 0.03188354 0.20740188 Unknown
29209 2 0.30384438 -0.06065659 -0.14892839 0.34661929 Unknown
29210 2 0.37889396 -0.12210105 -0.08899584 0.42788546 Unknown
29211 2 0.14656720 -0.02697628 -0.07689329 0.17612569 Unknown
29212 2 0.29841590 -0.37243001 0.14689008 0.77277488 Unknown
29213 2 -0.02235481 0.15778733 -0.03064170 0.16568089 Unknown
29214 2 -0.02460107 0.14450524 -0.03435293 0.15503080 Unknown
29215 2 0.20022967 -0.12208779 -0.00825782 0.27621686 Unknown
29216 2 0.16274098 -0.03436638 0.05204616 0.20498893 Unknown
29217 2 -0.01558809 0.16940276 -0.03242686 0.17563989 Unknown
29218 2 -0.02995202 0.07871294 -0.01203700 0.08813601 Lattice
29219 2 0.55332753 -0.17294401 -0.20647837 0.69208689 Unknown
29220 2 0.26648492 -0.03839811 -0.13658858 0.30526111 Unknown
29221 2 0.13503054 0.10004140 0.05577199 0.18444670 Unknown
29222 2 0.12850253 0.11503514 0.06548061 0.18916794 Unknown
29223 2 0.02132785 -0.08660739 -0.00129879 0.11012391 Lattice
29224 2 -0.01021272 0.06107446 -0.04364942 0.09440948 Lattice
29225 2 0.21815480 -0.03669920 -0.08253275 0.25330591 Unknown
29226 2 0.00004276 0.02575514 -0.04312215 0.05471024 Lattice
29227 2 0.39731051 -0.04604629 0.06031528 0.41402743 Unknown
29228 2 0.50284671 -0.08998751 0.20311114 0.55896717 Unknown
29229 2 0.20853891 -0.02179445 -0.10534028 0.24049921 Unknown
29230 2 0.00324525 0.03026653 -0.04726858 0.06982322 Lattice
29231 2 0.15661306 0.08658213 0.03422390 0.21169276 Unknown
29232 2 0.36731009 0.01667969 0.14526293 0.40168270 Unknown
29233 2 0.16193818 -0.02609472 -0.07930203 0.19094230 Unknown
29234 2 0.07085838 -0.07240616 -0.00112728 0.14227638 Lattice
29235 2 0.21317014 -0.02387530 -0.13050044 0.25218561 Unknown
29236 2 0.15986047 -0.03952890 -0.06924067 0.19107940 Unknown
29237 2 -0.03325566 0.12223644 -0.00842099 0.12815087 Lattice
29238 2 0.18112352 -0.09937518 -0.05116294 0.23324710 Unknown
29239 2 0.09725620 -0.09588051 -0.02598624 0.16011050 Unknown
29240 2 0.19421182 -0.02409843 -0.11409746 0.22751079 Unknown
29241 2 0.38369272 -0.05001905 0.06470292 0.39946274 Unknown
29242 2 -0.00387748 -0.00861577 -0.03144820 0.03979367 Lattice
29243 2 -0.00083475 0.00165216 -0.03875949 0.04633232 Lattice
29244 2 0.42288071 -0.10575920 -0.12774449 0.47095643 Unknown
29245 2 0.40687956 -0.08300734 0.04209146 0.42892010 Unknown
29246 2 0.28806763 -0.07121418 -0.14057750 0.33071419 Unknown
29247 2 0.00924897 0.02440713 -0.04077829 0.05788860 Lattice
29248 2 0.21509207 0.09675728 0.11333787 0.27331537 Unknown
29249 2 -0.02126588 0.14071248 0.00806033 0.15287994 Unknown
29250 2 0.01265708 0.03284679 -0.04135965 0.05922742 Lattice
29251 2 -0.01694181 0.15924097 -0.01865167 0.16187692 Unknown
29252 2 0.06433588 -0.06572866 0.00582532 0.14121706 Lattice
29253 2 0.07595834 0.00245231 -0.08229469 0.12102164 Lattice
29254 2 0.40048085 -0.06974363 -0.03608403 0.41427138 Unknown
29255 2 -0.02427360 0.13817841 -0.00839293 0.14260201 Lattice
29256 2 -0.01901373 0.15781630 -0.01022067 0.16095614 Unknown
29257 2 0.06654909 -0.18604783 0.05214882 0.25365230 Unknown
29258 2 -0.01909174 0.15279456 -0.03688125 0.16264301 Unknown
29259 2 -0.01717914 0.16545879 -0.02233349 0.16873722 Unknown
29260 2 0.02056482 0.06360058 -0.05590200 0.09606670 Lattice
29261 2 -0.01631784 0.15889061 -0.01953180 0.16155271 Unknown
29262 2 0.42348682 -0.04588473 0.04392311 0.43532196 Unknown
29263 2 -0.00614957 0.02553663 0.01423886 0.07819646 Lattice
29264 2 0.21210715 0.10157807 0.12805741 0.28152565 Unknown
29265 2 -0.00099031 0.12304574 0.00734817 0.14320852 Lattice
29266 2 -0.02058086 0.15971161 -0.02683147 0.16489537 Unknown
29267 2 -0.02297229 0.12601704 0.02815946 0.16000745 Unknown
29268 2 0.43890979 -0.05786462 0.11062168 0.49526423 Unknown
29269 2 -0.03029959 0.12150056 -0.00918137 0.12645288 Lattice
29270 2 0.43083108 -0.07480406 -0.06143945 0.45452029 Unknown
29271 2 0.14438997 0.10703713 0.05598058 0.19557520 Unknown
29272 2 0.10394699 0.02785550 -0.14007784 0.21195045 Unknown
29273 2 0.04969867 -0.05481158 -0.04726626 0.09405748 Lattice
29274 2 -0.00250482 0.08635117 -0.03801731 0.10124164 Lattice
29275 2 -0.04618166 -0.09693164 0.01877084 0.11951539 Lattice
29276 2 0.16617176 -0.08415426 -0.09028144 0.21629029 Unknown
29277 2 0.36789293 -0.15145898 -0.03695940 0.41024113 Unknown
29278 2 -0.02758530 0.02158121 -0.01190335 0.04457964 Lattice
29279 2 -0.01385129 0.01766603 -0.08166643 0.12930885 Lattice
29280 2 0.06121561 -0.07656566 -0.01686227 0.12180381 Lattice
29281 2 -0.08369715 -0.02323988 -0.01472069 0.09519204 Lattice
29282 2 0.18131835 -0.12354833 -0.01070917 0.27375878 Unknown
29283 2 -0.01120360 0.00614419 -0.02673913 0.04082664 Lattice
29284 2 -0.01733125 0.03931280 -0.02847384 0.05442783 Lattice
29285 2 0.12255868 -0.09453920 -0.03794115 0.17734881 Unknown
29286 2 -0.02783471 0.13635833 -0.02089908 0.14180082 Lattice
29287 2 0.24313316 -0.02851122 -0.13715715 0.28280815 Unknown
29288 2 0.00749540 0.04074268 -0.04175402 0.06335478 Lattice
29289 2 0.38980391 -0.04354655 0.08327392 0.44259517 Unknown
29290 2 0.00526263 0.04198424 -0.03689435 0.06188264 Lattice
29291 2 0.34422141 0.00690908 0.04325063 0.39956759 Unknown
29292 2 0.41386059 -0.04479974 0.05004550 0.42407219 Unknown
29293 2 0.00886010 -0.06434018 -0.02943561 0.07838611 Lattice
29294 2 -0.06844894 -0.07703260 0.01496362 0.10825350 Lattice
29295 2 0.19091177 -0.02201293 -0.08207721 0.22062157 Unknown
29296 2 0.29128584 -0.01568709 -0.06520492 0.30500285 Unknown
29297 2 0.15847890 0.07490230 0.04260729 0.20795663 Unknown
29298 2 0.24053825 -0.03072958 -0.10363205 0.27275659 Unknown
29299 2 0.14433154 -0.05953358 -0.10514741 0.19122159 Unknown
29300 2 -0.01787185 0.15962835 -0.00575112 0.16398441 Unknown
29301 2 0.08966606 -0.01343958 -0.05766014 0.11396726 Lattice
29302 2 -0.02279991 0.15830516 -0.01689961 0.16151062 Unknown
29303 2 -0.01479236 0.12378403 0.04081898 0.15018224 Unknown
29304 2 -0.01684062 0.16739079 -0.02393601 0.17089886 Unknown
29305 2 -0.02835194 0.01791932 -0.03329375 0.05799150 Lattice
29306 2 0.34005874 -0.08264482 -0.11411821 0.37365826 Unknown
29307 2 -0.08855942 -0.03002368 0.01119218 0.09779055 Lattice
29308 2 -0.02299841 0.13838427 -0.00143233 0.14471511 Lattice
29309 2 -0.01347116 0.14541277 0.01596801 0.16591204 Unknown
29310 2 0.27869197 -0.37343154 0.18322255 0.90385418 Unknown
29311 2 0.20976261 -0.18097950 -0.00389037 0.46115636 Unknown
29312 2 0.34677768 0.01401556 0.15748608 0.38342466 Unknown
29313 2 0.05424754 0.11014279 0.07276445 0.17110187 Unknown
29314 2 -0.02708040 0.14453384 -0.02116508 0.14969284 Lattice
29315 2 -0.01972989 0.16554133 -0.02397089 0.16952837 Unknown
29316 2 0.00334601 -0.01087670 -0.00224770 0.06207287 Lattice
29317 2 0.14012051 0.12745436 0.04874046 0.20222104 Unknown
29318 2 -0.02312708 0.14929306 -0.01723428 0.15267003 Unknown
29319 2 -0.02163559 0.15882297 -0.02431792 0.16375729 Unknown
29320 2 -0.02497061 0.15143607 -0.01108538 0.15492702 Unknown
29321 2 -0.01289014 0.15973083 -0.00186062 0.16613679 Unknown
29322 2 -0.03090983 -0.09885032 0.01985296 0.11838570 Lattice
29323 2 -0.08863471 -0.03660454 -0.00764723 0.09967406 Lattice
29324 2 0.36254425 -0.04369680 0.07930417 0.38441018 Unknown
29325 2 0.14846745 0.11476969 0.06281895 0.20253365 Unknown
29326 2 -0.01002684 -0.06080344 -0.03454271 0.08369049 Lattice
29327 2 0.05714979 -0.05355981 -0.05897749 0.10555900 Lattice
29328 2 0.37646716 0.02068416 0.15293107 0.41517308 Unknown
29329 2 0.08115465 0.15531492 0.00331809 0.18485473 Unknown
29330 2 0.12952876 -0.02652100 -0.03846068 0.16612095 Unknown
29331 2 -0.05716516 -0.00159749 -0.04693601 0.10262732 Lattice
29332 2 -0.01069717 -0.07838274 -0.00222770 0.08906540 Lattice
29333 2 -0.05836022 -0.05300368 -0.00903124 0.08243937 Lattice
29334 2 0.00827231 -0.02223290 -0.07210477 0.09793106 Lattice
29335 2 -0.05459955 -0.00970734 -0.02908532 0.07716459 Lattice
29336 2 -0.04229229 0.09986969 -0.00673133 0.11080776 Lattice
29337 2 0.05707414 -0.01440399 -0.09521382 0.12624251 Lattice
29338 2 -0.02079441 0.14522389 -0.00860562 0.14919788 Lattice
29339 2 0.07208255 -0.05998400 -0.02911179 0.13334489 Lattice
29340 2 0.03233764 -0.00684856 -0.09120984 0.12164659 Lattice
29341 2 0.19685998 -0.05253009 -0.07435352 0.23120389 Unknown
29342 2 0.03730565 -0.00114324 -0.09793906 0.13222519 Lattice
29343 2 0.11172979 -0.07984598 -0.08366892 0.16433362 Unknown
29344 2 0.09303012 -0.02875626 -0.06558774 0.12476018 Lattice
29345 2 -0.01290803 0.15118493 0.01320320 0.16903938 Unknown
29346 2 0.22757929 -0.02281509 -0.09498979 0.26180016 Unknown
29347 2 -0.02420822 0.14290962 -0.02132708 0.14702659 Lattice
29348 2 -0.01597361 0.14565081 -0.03264712 0.15248983 Unknown
29349 2 0.04411264 0.10600685 0.01281508 0.19138603 Unknown
29350 2 0.05040852 -0.05083131 -0.03338863 0.09367894 Lattice
29351 2 0.16243610 -0.08887487 -0.06310554 0.20670777 Unknown
29352 2 0.32712598 -0.03356566 -0.12722692 0.37590209 Unknown
29353 2 0.12499802 0.11800702 0.06628412 0.18781836 Unknown
29354 2 0.40545054 -0.07934407 -0.01910087 0.41601406 Unknown
29355 2 -0.01886680 0.15959690 -0.02091054 0.16277957 Unknown
29356 2 -0.02158508 0.15147025 0.00618992 0.16102769 Unknown
29357 2 0.25338403 -0.04550868 -0.12877004 0.28905941 Unknown
29358 2 0.38907997 -0.01645130 -0.09377934 0.53284182 Unknown
29359 2 -0.00935664 0.07195809 0.00849458 0.09244873 Lattice
29360 2 0.33096151 0.02555388 0.16806528 0.37386991 Unknown
29361 2 0.31998249 0.02473730 0.18136902 0.37309423 Unknown
29362 2 -0.02157211 0.13567638 -0.01521227 0.13868297 Lattice
29363 2 0.43674390 -0.01400854 -0.09757879 0.57322509 Unknown
29364 2 0.50920687 -0.08621384 0.20954806 0.56489578 Unknown
29365 2 0.18918482 -0.02555709 -0.12651707 0.23309572 Unknown
29366 2 -0.03516837 0.10657081 -0.00966940 0.11384132 Lattice
29367 2 0.46628453 -0.08574115 -0.05874036 0.52852738 Unknown
29368 2 0.18898858 -0.07030366 -0.07438828 0.22718587 Unknown
29369 2 -0.00588830 -0.00857155 -0.04239846 0.05838769 Lattice
29370 2 -0.01766503 0.15917920 0.00311483 0.16785022 Unknown
29371 2 -0.02957759 0.12425807 -0.02186318 0.13106217 Lattice
29372 2 0.40783968 -0.07564193 -0.03536516 0.42114061 Unknown
29373 2 -0.05587206 -0.09138949 0.03695184 0.12904421 Lattice
29374 2 -0.01801860 0.15492480 0.00249138 0.16292191 Unknown
29375 2 0.22893447 -0.06895221 -0.13065406 0.28116275 Unknown
29376 2 -0.02575028 0.14646456 -0.02207690 0.15131710 Unknown
29377 2 0.03238419 -0.10956941 0.03629834 0.16699730 Unknown
29378 2 -0.03158051 0.01641945 -0.03175302 0.06261223 Lattice
29379 2 0.02058085 -0.02567526 -0.07393311 0.10465023 Lattice
29380 2 0.52310710 -0.11173608 0.19468369 0.58085357 Unknown
29381 2 0.28399063 0.07177508 0.05308004 0.32530780 Unknown
29382 2 0.25487709 -0.03090998 -0.14050675 0.29352706 Unknown
29383 2 0.29258679 0.00691565 -0.05380035 0.34472116 Unknown
29384 2 -0.05514124 -0.07554975 0.00728811 0.09745144 Lattice
29385 2 0.13831349 0.12436721 0.05265666 0.19867133 Unknown
29386 2 -0.01465548 0.14918090 0.01835836 0.17114887 Unknown
29387 2 0.18328136 -0.05673817 -0.05798501 0.22217844 Unknown
29388 2 -0.04885095 -0.06940688 0.00313362 0.08882036 Lattice
29389 2 0.38172055 0.02443176 0.13023351 0.41547637 Unknown
29390 2 0.43597846 -0.09517925 0.00964204 0.46080770 Unknown
29391 2 -0.01770003 0.15796504 -0.00652857 0.16203658 Unknown
29392 2 -0.02866562 0.13100540 -0.01524062 0.13536405 Lattice
29393 2 0.17870512 0.09298786 0.01824234 0.22694862 Unknown
29394 2 0.11646258 0.11292740 0.08222985 0.19003632 Unknown
29395 2 0.13068518 0.11366416 0.06992221 0.19045578 Unknown
29396 2 0.57520411 -0.16806150 0.09981248 0.61692914 Unknown
29397 2 0.21085929 -0.02058852 -0.08782088 0.24427025 Unknown
29398 2 0.13007886 0.11660974 0.06867190 0.19101199 Unknown
29399 2 0.23534766 0.07049060 0.08245484 0.27098756 Unknown
29400 2 0.36438876 0.00948789 0.17446541 0.40716714 Unknown
29401 2 0.20249386 0.10632807 0.12929834 0.27706178 Unknown
29402 2 -0.01812495 0.16027149 -0.01009497 0.16351996 Unknown
29403 2 -0.01498212 0.15701158 -0.04430839 0.17209551 Unknown
29404 2 0.04672384 -0.09063589 0.00478161 0.13795902 Lattice
29405 2 0.18531246 -0.02668699 -0.06371970 0.22287944 Unknown
29406 2 -0.01493846 0.08216835 -0.04165953 0.10109181 Lattice
29407 2 0.15511880 -0.06900097 -0.04549533 0.19693427 Unknown
29408 2 0.40011530 -0.06347326 0.03015384 0.41901994 Unknown
29409 2 0.05010781 -0.11773016 0.03829911 0.18747311 Unknown
29410 2 -0.01343016 0.16198682 -0.01390947 0.16485957 Unknown
29411 2 0.14052520 -0.01087147 -0.13417076 0.20837370 Unknown
29412 2 0.29378716 -0.08658359 -0.05552866 0.33365009 Unknown
29413 2 0.10971651 -0.05873833 -0.08416665 0.15300259 Unknown
29414 2 0.17000382 -0.15159106 0.01406315 0.28024273 Unknown
29415 2 0.13544361 0.07125359 0.05532360 0.17657544 Unknown
29416 2 0.18826053 0.05124512 0.02738277 0.22977493 Unknown
29417 2 -0.08968049 -0.02688067 -0.01438722 0.10868597 Lattice
29418 2 -0.01465299 0.03685081 -0.02563442 0.05288946 Lattice
29419 2 0.13048065 0.11960027 0.06775500 0.19300383 Unknown
29420 2 0.14988517 -0.01990050 -0.12885541 0.21120341 Unknown
29421 2 0.11861038 -0.03134154 -0.11461836 0.18187026 Unknown
29422 2 0.09695806 -0.09478920 -0.02785390 0.16065943 Unknown
29423 2 -0.01592166 0.15346616 0.01328043 0.16953640 Unknown
29424 2 0.12253423 -0.02948066 -0.11899956 0.18724051 Unknown
29425 2 0.11436705 -0.08281001 -0.04610965 0.16213873 Unknown
29426 2 0.33247677 0.02738216 0.16928898 0.37589446 Unknown
29427 2 0.16752414 0.06629420 0.03170671 0.22435362 Unknown
29428 2 0.39466164 -0.04827483 0.06195878 0.40935234 Unknown
29429 2 0.13105174 0.09867986 0.06270439 0.18085213 Unknown
29430 2 0.50650437 -0.07611743 0.20065676 0.55727522 Unknown
29431 2 0.54518384 -0.05712578 0.04858394 0.77677747 Unknown
29432 2 0.50159546 -0.14549224 0.14571873 0.55842934 Unknown
29433 2 0.15866563 -0.09114494 -0.10041945 0.21071213 Unknown
29434 2 0.17775162 -0.02697062 -0.09940555 0.20894135 Unknown
29435 2 0.22092063 0.09870650 0.10924796 0.27352176 Unknown
29436 2 0.15742351 -0.02370818 -0.05577145 0.18979227 Unknown
29437 2 -0.01719293 0.16276992 -0.02101898 0.16579146 Unknown
29438 2 0.42376747 -0.07964580 -0.05090589 0.43906014 Unknown
29439 2 0.36028854 -0.07147752 0.09036049 0.39011002 Unknown
29440 2 0.28736092 0.14631506 -0.06806731 0.44843757 Unknown
29441 2 -0.02393474 0.13426544 -0.01455958 0.13760010 Lattice
29442 2 0.39888144 -0.06664779 0.05063435 0.41529067 Unknown
29443 2 0.37758063 -0.06551555 0.07126294 0.40163889 Unknown
29444 2 0.14728380 0.07400411 0.03639269 0.19950281 Unknown
29445 2 -0.10377521 -0.03620784 -0.00366228 0.11570988 Lattice
29446 2 0.13403507 -0.08778256 -0.04314664 0.18133422 Unknown
29447 2 -0.01252569 0.17114954 -0.03077785 0.17597073 Unknown
