# id type pc1 pc2 dist_to_ref defect_type
498 1 0.01263464 0.01511179 0.02362077 Lattice
499 1 0.00868948 0.01193638 0.01736625 Lattice
500 1 0.01524468 0.02152785 0.02848462 Lattice
501 1 0.01056471 0.01502620 0.01993508 Lattice
502 1 0.00914563 0.01142513 0.01535624 Lattice
503 1 -0.00905401 -0.01537695 0.01919296 Lattice
504 1 0.00274433 0.00230267 0.01051980 Lattice
505 1 0.01473093 0.02138525 0.02812316 Lattice
506 1 0.01007279 0.01216639 0.01971757 Lattice
507 1 0.00777847 0.01087082 0.01491207 Lattice
508 1 0.00905103 0.01254249 0.01640931 Lattice
509 1 0.01478857 0.02041694 0.02642893 Lattice
510 1 -0.00010124 -0.00183186 0.00464613 Lattice
511 1 0.00008581 -0.00158480 0.00529840 Lattice
512 1 0.00308414 0.00391295 0.00727198 Lattice
513 1 0.00981089 0.01375217 0.01731302 Lattice
514 1 0.01827210 0.02676066 0.03379513 Lattice
515 1 0.00731748 0.01039144 0.01361418 Lattice
516 1 0.01891446 0.02681027 0.03353482 Lattice
517 1 0.01217086 0.01749805 0.02245758 Lattice
518 1 0.00567202 0.00737300 0.01152321 Lattice
519 1 0.00235322 0.00073391 0.00658039 Lattice
520 1 0.01581878 0.02336589 0.02973512 Lattice
521 1 0.00109039 -0.00020814 0.00600037 Lattice
522 1 0.00447927 0.00429423 0.00966374 Lattice
523 1 -0.00419294 -0.00833657 0.01085226 Lattice
524 1 -0.00535800 -0.00955762 0.01152576 Lattice
525 1 -0.00211863 -0.00444885 0.00825845 Lattice
526 1 0.01145340 0.01613946 0.02134283 Lattice
527 1 0.03034963 0.04524489 0.05599891 Lattice
528 1 -0.00211317 -0.00491363 0.00781194 Lattice
529 1 0.00484349 0.00669555 0.00988195 Lattice
530 1 -0.00390863 -0.00879934 0.01226273 Lattice
531 1 -0.00130115 -0.00240419 0.00907060 Lattice
532 1 0.00174844 0.00186646 0.00316582 Lattice
533 1 -0.00756497 -0.01230147 0.01489439 Lattice
534 1 -0.00352766 -0.00792871 0.01376871 Lattice
535 1 -0.00244851 -0.00622700 0.01132844 Lattice
536 1 -0.00587628 -0.01152457 0.01410406 Lattice
537 1 -0.00178815 -0.00371399 0.00941859 Lattice
538 1 0.00500121 0.00377819 0.01246145 Lattice
539 1 -0.01757819 -0.02876611 0.03457562 Lattice
540 1 0.00088483 -0.00022225 0.00932811 Lattice
541 1 0.00519712 0.00568509 0.01262573 Lattice
542 1 -0.01237357 -0.02185214 0.02605848 Lattice
543 1 0.01226327 0.01660263 0.02333031 Lattice
544 1 -0.01081872 -0.01741926 0.02121009 Lattice
545 1 -0.00384468 -0.00825247 0.01061210 Lattice
546 1 0.00751377 0.00994231 0.01368345 Lattice
547 1 0.00046225 0.00078841 0.00945361 Lattice
548 1 -0.00569252 -0.00963448 0.01152662 Lattice
549 1 0.01040343 0.01471968 0.02030061 Lattice
550 1 0.00370425 0.00468916 0.01036238 Lattice
551 1 0.01631768 0.02349916 0.02970733 Lattice
552 1 0.01596054 0.02417971 0.03028922 Lattice
553 1 -0.00291936 -0.00716688 0.00998399 Lattice
554 1 -0.00280765 -0.00640862 0.01041576 Lattice
555 1 0.01061129 0.01356351 0.01910326 Lattice
556 1 -0.00979924 -0.01649055 0.01967099 Lattice
557 1 0.02593112 0.03540469 0.04697971 Lattice
558 1 0.02502474 0.03437848 0.04565441 Lattice
559 1 -0.00319554 -0.00473491 0.00916003 Lattice
560 1 0.00813780 0.01005110 0.01476634 Lattice
561 1 0.01726215 0.02367037 0.03045847 Lattice
562 1 0.00074555 0.00025757 0.00488719 Lattice
563 1 0.01597072 0.02260675 0.02948002 Lattice
564 1 -0.01905413 -0.02988190 0.03644071 Lattice
565 1 -0.00585149 -0.00866095 0.01427191 Lattice
566 1 0.00761765 0.01014359 0.01400378 Lattice
567 1 0.00485911 0.00681190 0.00878727 Lattice
568 1 0.00874317 0.01225551 0.01729600 Lattice
569 1 -0.00499982 -0.00772024 0.00963139 Lattice
570 1 0.00638976 0.00904443 0.01347790 Lattice
571 1 0.00345826 0.00282751 0.00809691 Lattice
572 1 0.01289393 0.01956871 0.02437775 Lattice
573 1 0.00730622 0.00864991 0.01500975 Lattice
574 1 0.01237789 0.01793787 0.02221180 Lattice
575 1 0.01836067 0.02800146 0.03429819 Lattice
576 1 0.02960912 0.04357930 0.05396399 Lattice
577 1 0.00528987 0.00614287 0.00935842 Lattice
578 1 0.01484836 0.02092220 0.02671633 Lattice
579 1 0.00908012 0.01144702 0.01619863 Lattice
580 1 0.00925855 0.01428150 0.01848954 Lattice
581 1 0.01278120 0.01714619 0.02429807 Lattice
582 1 -0.00447225 -0.00841162 0.01132168 Lattice
583 1 0.00536283 0.00608193 0.01324464 Lattice
584 1 0.01359208 0.02107572 0.02578351 Lattice
585 1 -0.00432737 -0.00836580 0.01107937 Lattice
586 1 0.01685214 0.02468045 0.03048172 Lattice
587 1 0.01707590 0.02442947 0.03116334 Lattice
588 1 0.01076955 0.01549915 0.01998490 Lattice
589 1 0.00037010 0.00031859 0.00452110 Lattice
590 1 0.00171590 -0.00017559 0.00717683 Lattice
591 1 0.00981680 0.01198138 0.02012443 Lattice
592 1 0.02311168 0.03426632 0.04254796 Lattice
593 1 0.00515446 0.00773089 0.01072212 Lattice
594 1 0.00660749 0.00841846 0.01460149 Lattice
595 1 0.00852978 0.01004320 0.01711985 Lattice
596 1 0.01106680 0.01516716 0.02047955 Lattice
597 1 0.01617145 0.02124153 0.02847116 Lattice
598 1 0.00164883 -0.00007941 0.00995315 Lattice
599 1 -0.00051237 -0.00404833 0.00985846 Lattice
600 1 0.01190266 0.01393722 0.02229387 Lattice
601 1 -0.00836329 -0.01525968 0.01829801 Lattice
602 1 -0.00238577 -0.00531019 0.00910152 Lattice
603 1 0.02282447 0.03312192 0.04164028 Lattice
604 1 -0.00344685 -0.00571469 0.00910004 Lattice
605 1 -0.00410480 -0.00666854 0.00980179 Lattice
606 1 -0.00801951 -0.01397970 0.01690144 Lattice
607 1 0.00112636 0.00008915 0.00487737 Lattice
608 1 -0.00548838 -0.01071609 0.01370894 Lattice
609 1 0.00706513 0.00890519 0.01417705 Lattice
610 1 0.00255999 0.00349360 0.00681873 Lattice
611 1 -0.00922987 -0.01613726 0.01930117 Lattice
612 1 0.00448405 0.00377458 0.01041937 Lattice
613 1 0.00390226 0.00347525 0.00725276 Lattice
614 1 0.00358970 0.00480383 0.00801057 Lattice
615 1 0.01572760 0.02275671 0.02864220 Lattice
616 1 -0.00376335 -0.00762261 0.00991672 Lattice
617 1 0.00460976 0.00510618 0.00830424 Lattice
618 1 0.00350404 0.00507149 0.00718918 Lattice
619 1 -0.00201595 -0.00495590 0.00804120 Lattice
620 1 -0.00969995 -0.01476343 0.01848174 Lattice
621 1 0.00499098 0.00651160 0.00930866 Lattice
622 1 0.00294387 0.00289204 0.00917171 Lattice
623 1 0.01432164 0.02212553 0.02725343 Lattice
624 1 0.02223020 0.03288736 0.04109689 Lattice
625 1 0.00541201 0.00469265 0.01144340 Lattice
626 1 0.01562878 0.02171580 0.02772955 Lattice
627 1 0.00551877 0.00451809 0.01172801 Lattice
628 1 0.01709935 0.02240261 0.03127376 Lattice
629 1 -0.00257403 -0.00755780 0.01150333 Lattice
630 1 -0.00966322 -0.01471737 0.01922666 Lattice
631 1 -0.00339977 -0.00804587 0.01133737 Lattice
632 1 -0.00773641 -0.01566914 0.01958266 Lattice
633 1 -0.00403974 -0.00718642 0.00873529 Lattice
634 1 0.00792692 0.01012122 0.01475200 Lattice
635 1 0.00841150 0.01234111 0.01583550 Lattice
636 1 -0.01437335 -0.02154249 0.02671382 Lattice
637 1 0.00539124 0.00660549 0.01035532 Lattice
638 1 -0.00314546 -0.00613487 0.00831504 Lattice
639 1 -0.01380742 -0.02249396 0.02700061 Lattice
640 1 -0.00452634 -0.00846388 0.01094121 Lattice
641 1 -0.01553867 -0.02499829 0.02988082 Lattice
642 1 0.01906131 0.02701009 0.03483222 Lattice
643 1 0.01548767 0.02145934 0.02819266 Lattice
644 1 -0.00613409 -0.01181181 0.01614508 Lattice
645 1 -0.00080167 -0.00420820 0.01133849 Lattice
646 1 0.00929931 0.01061773 0.01722958 Lattice
647 1 -0.00721587 -0.01190980 0.01554923 Lattice
648 1 0.01037144 0.01292112 0.01848909 Lattice
649 1 -0.00057116 -0.00286314 0.00739777 Lattice
650 1 -0.00423872 -0.00805676 0.01095551 Lattice
651 1 -0.02072469 -0.03212957 0.03864411 Lattice
652 1 0.00032893 -0.00086639 0.00716832 Lattice
653 1 -0.01364012 -0.02290953 0.02764956 Lattice
654 1 0.00858573 0.01291426 0.01699871 Lattice
655 1 -0.00889915 -0.01544620 0.01893669 Lattice
656 1 -0.00739367 -0.01309136 0.01641982 Lattice
657 1 -0.00072867 -0.00109193 0.00412852 Lattice
658 1 -0.00741035 -0.01385073 0.01791676 Lattice
659 1 -0.00966290 -0.01634752 0.01971242 Lattice
660 1 0.00713761 0.00880153 0.01314030 Lattice
661 1 -0.00130126 -0.00218400 0.00397604 Lattice
662 1 0.01289245 0.01797785 0.02522872 Lattice
663 1 0.01233567 0.01583853 0.02370078 Lattice
664 1 -0.03080972 -0.04860090 0.05835256 Lattice
665 1 0.01724393 0.02486329 0.03184449 Lattice
666 1 -0.00664182 -0.01138299 0.01360684 Lattice
667 1 -0.00402318 -0.00611279 0.00821575 Lattice
668 1 0.01365529 0.02021236 0.02485474 Lattice
669 1 0.00639545 0.00926697 0.01181875 Lattice
670 1 0.00434658 0.00439065 0.00756999 Lattice
671 1 0.01146921 0.01515463 0.02097964 Lattice
672 1 -0.01162025 -0.01845765 0.02221266 Lattice
673 1 0.00676480 0.00918548 0.01492085 Lattice
674 1 0.00563859 0.00612469 0.01165380 Lattice
675 1 -0.02354754 -0.03611239 0.04432503 Lattice
676 1 0.00845501 0.01130312 0.01680604 Lattice
677 1 -0.00500067 -0.01076008 0.01410462 Lattice
678 1 -0.00642738 -0.01065126 0.01286398 Lattice
679 1 0.00228833 0.00241957 0.00977835 Lattice
680 1 0.00329339 0.00098624 0.01087114 Lattice
681 1 -0.00648866 -0.01018468 0.01259076 Lattice
682 1 -0.01233464 -0.02009497 0.02436214 Lattice
683 1 -0.00132754 -0.00379660 0.00798744 Lattice
684 1 -0.01546976 -0.02405259 0.02953003 Lattice
685 1 0.01060028 0.01348513 0.02199221 Lattice
686 1 -0.00436350 -0.00777368 0.00954556 Lattice
687 1 -0.00569453 -0.01155250 0.01485971 Lattice
688 1 -0.01105426 -0.02079415 0.02552196 Lattice
689 1 -0.00582929 -0.01125130 0.01387188 Lattice
690 1 -0.00068410 -0.00472628 0.01080039 Lattice
691 1 -0.00181383 -0.00395684 0.00770260 Lattice
692 1 -0.00219143 -0.00462431 0.00846984 Lattice
693 1 0.01425206 0.01949160 0.02558674 Lattice
694 1 0.00921020 0.01319849 0.01653547 Lattice
695 1 -0.00358040 -0.00587009 0.00759562 Lattice
696 1 -0.01473830 -0.02318601 0.02804408 Lattice
697 1 0.01853574 0.02716833 0.03409554 Lattice
698 1 0.00037804 -0.00088740 0.00553019 Lattice
699 1 -0.01726088 -0.02804983 0.03353120 Lattice
700 1 -0.00457489 -0.00906533 0.01160173 Lattice
701 1 -0.00401013 -0.00927286 0.01325870 Lattice
702 1 -0.01463866 -0.02202602 0.02722676 Lattice
703 1 -0.00361042 -0.00696374 0.00946475 Lattice
704 1 -0.01542158 -0.02429825 0.02911301 Lattice
705 1 -0.00242820 -0.00671749 0.01204021 Lattice
706 1 0.00472892 0.00556315 0.01236923 Lattice
707 1 -0.00685556 -0.01323164 0.01770577 Lattice
708 1 0.00202529 0.00192139 0.00732994 Lattice
709 1 -0.02369990 -0.03763127 0.04509831 Lattice
710 1 -0.00299729 -0.00622263 0.00815316 Lattice
711 1 0.00797062 0.00930820 0.01852222 Lattice
712 1 -0.00300160 -0.00598919 0.00832263 Lattice
713 1 0.00578992 0.00759289 0.01196555 Lattice
714 1 -0.00598512 -0.01037146 0.01292427 Lattice
715 1 0.00720645 0.00906948 0.01327401 Lattice
716 1 0.01041995 0.01259740 0.01891963 Lattice
717 1 0.01240648 0.01816763 0.02321283 Lattice
718 1 0.01699827 0.02393875 0.03064820 Lattice
719 1 -0.00922213 -0.01514271 0.01814150 Lattice
720 1 -0.00256632 -0.00476050 0.00851181 Lattice
721 1 0.00718252 0.00874426 0.01253868 Lattice
722 1 0.00118260 0.00040731 0.00733273 Lattice
723 1 -0.00191442 -0.00662642 0.01183364 Lattice
724 1 0.01206898 0.01712135 0.02228943 Lattice
725 1 0.01360155 0.01772142 0.02453001 Lattice
726 1 0.02312856 0.03261193 0.04156290 Lattice
727 1 0.00684311 0.01025143 0.01384992 Lattice
728 1 0.01126891 0.01432176 0.02168832 Lattice
729 1 -0.00228713 -0.00371065 0.00617331 Lattice
730 1 0.00828456 0.01133215 0.01541686 Lattice
731 1 -0.01246892 -0.02085497 0.02516720 Lattice
732 1 -0.01114590 -0.01755693 0.02211278 Lattice
733 1 0.00407892 0.00561878 0.00834818 Lattice
734 1 0.00640345 0.00834252 0.01186141 Lattice
735 1 -0.00295618 -0.00616732 0.00839118 Lattice
736 1 0.01737910 0.02222776 0.03406541 Lattice
737 1 0.00603542 0.00784660 0.01071489 Lattice
738 1 0.00803587 0.01202895 0.01502670 Lattice
739 1 -0.01068836 -0.01699972 0.02099679 Lattice
740 1 0.00477486 0.00716248 0.00912943 Lattice
741 1 0.01404447 0.01842737 0.02724103 Lattice
742 1 0.01813656 0.02519353 0.03242853 Lattice
743 1 0.00351764 0.00420282 0.00783926 Lattice
744 1 0.00321153 0.00392530 0.00688492 Lattice
745 1 0.01363317 0.01993826 0.02526064 Lattice
746 1 -0.00101600 -0.00179390 0.00437845 Lattice
747 1 0.00111535 0.00012883 0.00589774 Lattice
748 1 0.00581887 0.00452416 0.01391469 Lattice
749 1 -0.02489114 -0.03801251 0.04594529 Lattice
750 1 0.00757616 0.01008843 0.01575509 Lattice
751 1 -0.00973130 -0.01809542 0.02281538 Lattice
752 1 -0.01286476 -0.02151730 0.02586553 Lattice
753 1 0.00272248 0.00105104 0.00965770 Lattice
754 1 -0.00750643 -0.01221933 0.01469127 Lattice
755 1 -0.01207072 -0.01967896 0.02485620 Lattice
756 1 -0.00281017 -0.00669942 0.01061178 Lattice
757 1 0.00984765 0.01316363 0.01827039 Lattice
758 1 0.01829524 0.02622762 0.03286380 Lattice
759 1 0.00907483 0.01276949 0.01590920 Lattice
760 1 0.00161140 0.00192812 0.00706216 Lattice
761 1 0.00738748 0.01066091 0.01537843 Lattice
762 1 0.01488102 0.02068278 0.02613066 Lattice
763 1 -0.00567145 -0.00894821 0.01187663 Lattice
764 1 0.02397395 0.03334875 0.04292582 Lattice
765 1 0.00413685 0.00535565 0.00857881 Lattice
766 1 0.02536453 0.03749693 0.04653413 Lattice
767 1 0.01246347 0.01891961 0.02350563 Lattice
768 1 0.00111187 0.00051147 0.00245520 Lattice
769 1 0.02141488 0.03216850 0.03956621 Lattice
770 1 0.02617164 0.03915903 0.04762439 Lattice
771 1 0.00858408 0.01215887 0.01562515 Lattice
772 1 0.00931406 0.01393238 0.01804083 Lattice
773 1 0.00797880 0.00975621 0.01639333 Lattice
774 1 -0.00168929 -0.00396099 0.00731829 Lattice
775 1 0.01957656 0.02688649 0.03535891 Lattice
776 1 0.00888606 0.01348556 0.01948256 Lattice
777 1 0.00501162 0.00762274 0.00987391 Lattice
778 1 -0.01295049 -0.02014927 0.02448393 Lattice
779 1 0.00826691 0.00998566 0.01497647 Lattice
780 1 0.00734977 0.01000107 0.01457606 Lattice
781 1 0.00039223 -0.00219600 0.00871153 Lattice
782 1 -0.00230030 -0.00678474 0.01057974 Lattice
783 1 0.00881645 0.01054485 0.01642900 Lattice
784 1 -0.00498918 -0.00764295 0.01207933 Lattice
785 1 0.00944999 0.01240465 0.01735837 Lattice
786 1 -0.01554999 -0.02397033 0.02885725 Lattice
787 1 0.00088331 0.00124105 0.00423610 Lattice
788 1 0.00607670 0.00804822 0.01137471 Lattice
789 1 -0.00550413 -0.00749348 0.01376426 Lattice
790 1 0.01703812 0.02430257 0.03065326 Lattice
791 1 0.00802632 0.01112756 0.01632296 Lattice
792 1 0.00812950 0.00927625 0.01616693 Lattice
793 1 0.02000356 0.02889392 0.03554806 Lattice
794 1 0.00486686 0.00604825 0.00981085 Lattice
795 1 -0.01033139 -0.01535211 0.01917662 Lattice
796 1 0.00533747 0.00710911 0.00943738 Lattice
797 1 0.00238389 0.00026002 0.00863652 Lattice
798 1 0.00107907 -0.00245396 0.01366837 Lattice
799 1 -0.00317888 -0.00703756 0.01090984 Lattice
800 1 0.00215820 0.00173433 0.00783387 Lattice
801 1 0.00538902 0.00742699 0.00999964 Lattice
802 1 -0.00733100 -0.01316804 0.01583253 Lattice
803 1 -0.00070146 -0.00289201 0.00511957 Lattice
804 1 0.00923777 0.01221359 0.01605166 Lattice
805 1 0.00415070 0.00472145 0.00978504 Lattice
806 1 0.01761478 0.02196184 0.03411758 Lattice
807 1 0.02452678 0.03500499 0.04437168 Lattice
808 1 -0.00153997 -0.00311045 0.00702952 Lattice
809 1 0.02138244 0.03050671 0.03896176 Lattice
810 1 0.00991441 0.01390025 0.01965879 Lattice
811 1 -0.00044589 -0.00131505 0.00857373 Lattice
812 1 0.00966340 0.01168022 0.01837885 Lattice
813 1 0.00053213 0.00213753 0.00963783 Lattice
814 1 0.00584911 0.00827709 0.01193627 Lattice
815 1 0.00278245 0.00369231 0.00806670 Lattice
816 1 0.02080440 0.03053536 0.03794749 Lattice
817 1 0.01544528 0.02306471 0.02877703 Lattice
818 1 -0.00904609 -0.01429101 0.02014771 Lattice
819 1 0.03066340 0.04598713 0.05602038 Lattice
820 1 0.01151166 0.01687750 0.02300897 Lattice
821 1 -0.00252540 -0.00362701 0.00821743 Lattice
822 1 -0.00945453 -0.01600016 0.01935126 Lattice
823 1 0.01408778 0.01938334 0.02585586 Lattice
824 1 0.02191006 0.03147920 0.04030267 Lattice
825 1 0.01155509 0.01570634 0.02129014 Lattice
826 1 0.00826283 0.01109064 0.01462011 Lattice
827 1 -0.00253744 -0.00523866 0.00680275 Lattice
828 1 0.00686289 0.00939379 0.01210296 Lattice
829 1 0.00302338 0.00273567 0.00748806 Lattice
830 1 0.01233372 0.01698516 0.02193877 Lattice
831 1 -0.00120004 -0.00286141 0.00445129 Lattice
832 1 0.01892574 0.02904943 0.03513770 Lattice
833 1 -0.00432895 -0.00662161 0.00998518 Lattice
834 1 -0.01249325 -0.01948233 0.02350556 Lattice
835 1 -0.00589687 -0.01329438 0.01854953 Lattice
836 1 -0.00088509 -0.00314223 0.00506406 Lattice
837 1 -0.01574923 -0.02441561 0.02954549 Lattice
838 1 -0.00990272 -0.01864817 0.02427675 Lattice
839 1 0.00583357 0.00788595 0.01100654 Lattice
840 1 0.00696318 0.00635838 0.01636459 Lattice
841 1 -0.00946061 -0.01672290 0.01999723 Lattice
842 1 -0.00626040 -0.01192180 0.01604292 Lattice
843 1 -0.00010196 -0.00239835 0.00914723 Lattice
844 1 -0.01423792 -0.02216729 0.02732321 Lattice
845 1 -0.00186379 -0.00536474 0.00961154 Lattice
846 1 -0.00080801 -0.00434274 0.01159984 Lattice
847 1 0.00817411 0.01090561 0.01642616 Lattice
848 1 -0.01737201 -0.02726838 0.03291010 Lattice
849 1 0.01358852 0.01892781 0.02492022 Lattice
850 1 -0.00978398 -0.01517854 0.01891577 Lattice
851 1 0.00714148 0.00884292 0.01343421 Lattice
852 1 0.01073411 0.01513405 0.02015087 Lattice
853 1 -0.01369973 -0.02241947 0.02767734 Lattice
854 1 0.01813567 0.02648294 0.03244697 Lattice
855 1 0.01973884 0.02951334 0.03696110 Lattice
856 1 0.03613783 0.05493396 0.06686749 Lattice
857 1 0.01023610 0.01441447 0.01878712 Lattice
858 1 -0.01421005 -0.02220313 0.02709871 Lattice
859 1 0.01688760 0.02487376 0.03121583 Lattice
860 1 0.01228184 0.01736752 0.02255491 Lattice
861 1 0.01614478 0.02152177 0.02862162 Lattice
862 1 0.02337285 0.03320543 0.04247874 Lattice
863 1 0.00175239 0.00274187 0.01269145 Lattice
864 1 -0.00269399 -0.00550817 0.00749144 Lattice
865 1 0.00582662 0.00757135 0.01031587 Lattice
866 1 -0.00278596 -0.00557951 0.00754727 Lattice
867 1 0.01874885 0.02694924 0.03439394 Lattice
868 1 -0.01223242 -0.01987684 0.02373328 Lattice
869 1 -0.01540067 -0.02649268 0.03177896 Lattice
870 1 0.00249073 0.00136023 0.00993927 Lattice
871 1 0.01218266 0.01764896 0.02301847 Lattice
872 1 0.01088168 0.01376420 0.02080422 Lattice
873 1 0.00668671 0.00791926 0.01473195 Lattice
874 1 0.01307843 0.01780787 0.02429546 Lattice
875 1 0.01737183 0.02637161 0.03265474 Lattice
876 1 -0.01162656 -0.02024930 0.02410526 Lattice
877 1 0.01208451 0.01692747 0.02314681 Lattice
878 1 0.00494293 0.00718175 0.01168391 Lattice
879 1 0.01090115 0.01698933 0.02093892 Lattice
880 1 0.01691783 0.02592238 0.03201227 Lattice
881 1 0.00726431 0.01058638 0.01376771 Lattice
882 1 -0.00298395 -0.00824239 0.01151728 Lattice
883 1 -0.00840038 -0.01355251 0.01675840 Lattice
884 1 0.00746840 0.01029487 0.01298937 Lattice
885 1 0.01681937 0.02255998 0.03023721 Lattice
886 1 0.00456037 0.00614313 0.01013191 Lattice
887 1 0.01589323 0.02042736 0.02969565 Lattice
888 1 0.01150656 0.01620979 0.02099040 Lattice
889 1 -0.00036902 -0.00455642 0.01101169 Lattice
890 1 0.00866794 0.01169674 0.01600307 Lattice
891 1 -0.00059046 -0.00227036 0.00665005 Lattice
892 1 -0.00779045 -0.01120237 0.01573779 Lattice
893 1 -0.01479601 -0.02509109 0.03003942 Lattice
894 1 0.00318761 0.00317500 0.00634733 Lattice
895 1 0.00464352 0.00532164 0.00895765 Lattice
896 1 0.01240745 0.01794377 0.02385047 Lattice
897 1 0.00031118 -0.00165063 0.00432558 Lattice
898 1 0.02069656 0.03076948 0.03806990 Lattice
899 1 0.00198666 0.00210474 0.00649041 Lattice
900 1 0.00013858 -0.00211814 0.00620780 Lattice
901 1 0.01037473 0.01451287 0.01890879 Lattice
902 1 0.01548090 0.02091888 0.02767561 Lattice
903 1 0.00399729 0.00400222 0.00965528 Lattice
904 1 0.00881729 0.01317404 0.01786836 Lattice
905 1 -0.00064409 0.00002497 0.00889924 Lattice
906 1 0.00622565 0.00723179 0.01404070 Lattice
907 1 -0.00097451 -0.00252091 0.00614186 Lattice
908 1 -0.01599267 -0.02823966 0.03417053 Lattice
909 1 0.00913180 0.01158691 0.01655841 Lattice
910 1 -0.00528737 -0.00936645 0.01184914 Lattice
911 1 0.00816736 0.01051535 0.01839452 Lattice
912 1 -0.00152114 -0.00507361 0.00932007 Lattice
913 1 0.00527445 0.00663470 0.00987718 Lattice
914 1 -0.01025617 -0.01528743 0.02021635 Lattice
915 1 -0.01450497 -0.02283733 0.02754753 Lattice
916 1 0.01678827 0.02545866 0.03143996 Lattice
917 1 -0.00041956 -0.00151597 0.00570659 Lattice
918 1 -0.00167675 -0.00482328 0.01132359 Lattice
919 1 -0.00755384 -0.01323633 0.01586065 Lattice
920 1 0.00132600 0.00077495 0.00581947 Lattice
921 1 -0.01827910 -0.02985977 0.03566583 Lattice
922 1 0.01110571 0.01314580 0.02182631 Lattice
923 1 0.00964911 0.01045605 0.01703844 Lattice
924 1 0.00212048 0.00187362 0.00748704 Lattice
925 1 0.01274006 0.01835231 0.02326514 Lattice
926 1 0.00353416 0.00419028 0.00701865 Lattice
927 1 0.00489646 0.00545616 0.01237205 Lattice
928 1 -0.00937145 -0.01871926 0.02242122 Lattice
929 1 0.00279732 0.00343893 0.00604744 Lattice
930 1 -0.01227166 -0.01960034 0.02352158 Lattice
931 1 -0.00588834 -0.00892650 0.01152122 Lattice
932 1 -0.00528991 -0.00910344 0.01447868 Lattice
933 1 -0.00253192 -0.00478268 0.00613994 Lattice
934 1 -0.00134519 -0.00494230 0.00869226 Lattice
935 1 0.00450862 0.00523401 0.01067253 Lattice
936 1 0.00205781 0.00046389 0.00735287 Lattice
937 1 0.00872926 0.01145914 0.01651590 Lattice
938 1 0.00365371 0.00472782 0.00754365 Lattice
939 1 -0.00342800 -0.00818960 0.01054383 Lattice
940 1 -0.00919596 -0.01530520 0.01835049 Lattice
941 1 -0.00478689 -0.00705832 0.01038571 Lattice
942 1 0.02513297 0.03727687 0.04575333 Lattice
943 1 0.00335283 0.00303445 0.00601241 Lattice
